row,column,value,bus_id,stop_id,grey,day,pax,pax_type,pax_round,pax_floor
225,2847.976,#BED1DF,363,2,216.9,Thu,4.30508474576271,alighting,4,4
250,2847.976,#EBF4FD,363,3,249.4,Thu,0.632768361581917,alighting,1,0
275,2847.976,#E4F1F9,363,4,245.3,Thu,1.09604519774011,alighting,1,1
300,2847.976,#FBF9FA,363,5,249.9,Thu,0.576271186440675,alighting,1,0
325,2847.976,#F7FBFE,363,6,252.7,Thu,0.259887005649716,alighting,0,0
350,2847.976,#F8FBFF,363,7,253.5,Thu,0.169491525423727,alighting,0,0
375,2847.976,#F7FAFF,363,8,253.2,Thu,0.203389830508474,alighting,0,0
400,2847.976,#F8FBFF,363,9,253.5,Thu,0.169491525423727,alighting,0,0
425,2847.976,#D8E9F3,363,10,238.3,Thu,1.88700564971751,alighting,2,1
450,2847.976,#E1EFFA,363,11,245.3,Thu,1.09604519774011,alighting,1,1
475,2847.976,#CBDFF7,363,12,237.8,Thu,1.94350282485876,alighting,2,1
500,2847.976,#CADCEA,363,13,228,Thu,3.05084745762712,alighting,3,3
525,2847.976,#E2EEFE,363,14,248,Thu,0.790960451977398,alighting,1,0
550,2847.976,#D1E1F0,363,15,233.9,Thu,2.38418079096045,alighting,2,2
575,2847.976,#F7FAFF,363,16,253.2,Thu,0.203389830508474,alighting,0,0
600,2847.976,#DFEFFE,363,17,247.9,Thu,0.802259887005651,alighting,1,0
625,2847.976,#D8E6EF,363,18,234.9,Thu,2.27118644067797,alighting,2,2
650,2847.976,#FAFBFF,363,19,253.7,Thu,0.146892655367232,alighting,0,0
675,2847.976,#F7FAFF,363,20,253.2,Thu,0.203389830508474,alighting,0,0
700,2847.976,#F7FAFF,363,21,253.2,Thu,0.203389830508474,alighting,0,0
725,2847.976,#F7FAFF,363,22,253.2,Thu,0.203389830508474,alighting,0,0
200,2850.824,#F0F7FF,364,1,251.9,Thu,0.350282485875702,alighting,0,0
225,2850.824,#F0FDFF,364,2,253.1,Thu,0.214689265536723,alighting,0,0
250,2850.824,#EDF6FF,364,3,251.4,Thu,0.406779661016948,alighting,0,0
275,2850.824,#F5FCFF,364,4,253.4,Thu,0.180790960451976,alighting,0,0
300,2850.824,#EEF5FF,364,5,251.3,Thu,0.418079096045194,alighting,0,0
325,2850.824,#F9FAFE,364,6,252.7,Thu,0.259887005649716,alighting,0,0
350,2850.824,#EFF2F7,364,7,245.2,Thu,1.10734463276836,alighting,1,1
375,2850.824,#F7FAFF,364,8,253.2,Thu,0.203389830508474,alighting,0,0
400,2850.824,#F8FDFF,364,9,253.9,Thu,0.12429378531073,alighting,0,0
425,2850.824,#F4F9FF,364,10,252.7,Thu,0.259887005649716,alighting,0,0
450,2850.824,#D8E6F1,364,11,236.3,Thu,2.11299435028248,alighting,2,2
475,2850.824,#78BDCD,364,12,193.3,Thu,6.97175141242937,alighting,7,6
500,2850.824,#DCECFB,364,13,244.9,Thu,1.14124293785311,alighting,1,1
525,2850.824,#DFEBF7,364,14,242.2,Thu,1.44632768361582,alighting,1,1
550,2850.824,#ECF3FD,364,15,249.3,Thu,0.644067796610166,alighting,1,0
575,2850.824,#F7FAFF,364,16,253.2,Thu,0.203389830508474,alighting,0,0
600,2850.824,#EAF2FD,364,17,248.9,Thu,0.689265536723163,alighting,1,0
625,2850.824,#EFF7FF,364,18,251.8,Thu,0.361581920903951,alighting,0,0
650,2850.824,#F7FAFF,364,19,253.2,Thu,0.203389830508474,alighting,0,0
675,2850.824,#F7FAFF,364,20,253.2,Thu,0.203389830508474,alighting,0,0
700,2850.824,#F7FAFF,364,21,253.2,Thu,0.203389830508474,alighting,0,0
725,2850.824,#F7FAFF,364,22,253.2,Thu,0.203389830508474,alighting,0,0
200,2853.672,#F0F7FF,365,1,251.9,Thu,0.350282485875702,alighting,0,0
225,2853.672,#DCECF9,365,2,243.5,Thu,1.29943502824858,alighting,1,1
250,2853.672,#ECF3FB,365,3,247.9,Thu,0.802259887005651,alighting,1,0
275,2853.672,#D1E2F2,365,4,235.5,Thu,2.20338983050847,alighting,2,2
300,2853.672,#E3F1FC,365,5,247.3,Thu,0.870056497175142,alighting,1,0
325,2853.672,#F4FBFF,365,6,253.1,Thu,0.21468926553672,alighting,0,0
350,2853.672,#F7FAFF,365,7,253.2,Thu,0.203389830508474,alighting,0,0
375,2853.672,#F7FAFF,365,8,253.2,Thu,0.203389830508474,alighting,0,0
400,2853.672,#ECF9FF,365,9,251.9,Thu,0.350282485875702,alighting,0,0
425,2853.672,#F7F8FC,365,10,250.7,Thu,0.485875706214689,alighting,0,0
450,2853.672,#D9E5F1,365,11,236.2,Thu,2.12429378531073,alighting,2,2
475,2853.672,#EBEBFF,365,12,249,Thu,0.677966101694913,alighting,1,0
500,2853.672,#C6DDEF,365,13,231.3,Thu,2.67796610169491,alighting,3,2
525,2853.672,#F3FCFF,365,14,253.2,Thu,0.203389830508474,alighting,0,0
550,2853.672,#F3FAFF,365,15,252.8,Thu,0.248587570621467,alighting,0,0
575,2853.672,#F7FAFF,365,16,253.2,Thu,0.203389830508474,alighting,0,0
600,2853.672,#DEE8F1,365,17,237.3,Thu,2,alighting,2,1
625,2853.672,#EFF6FE,365,18,250.9,Thu,0.463276836158194,alighting,0,0
650,2853.672,#F7FAFF,365,19,253.2,Thu,0.203389830508474,alighting,0,0
675,2853.672,#F7FAFF,365,20,253.2,Thu,0.203389830508474,alighting,0,0
700,2853.672,#F7FAFF,365,21,253.2,Thu,0.203389830508474,alighting,0,0
725,2853.672,#F7FAFF,365,22,253.2,Thu,0.203389830508474,alighting,0,0
200,2856.52,#E5ECF6,366,1,242.3,Thu,1.43502824858757,alighting,1,1
225,2856.52,#C1D3E1,366,2,219,Thu,4.06779661016949,alighting,4,4
250,2856.52,#F7FCFF,366,3,253.6,Thu,0.158192090395474,alighting,0,0
275,2856.52,#CCE1F4,366,4,236.2,Thu,2.12429378531073,alighting,2,2
300,2856.52,#CFE0F2,366,5,234.9,Thu,2.27118644067797,alighting,2,2
325,2856.52,#F2FBFF,366,6,252.9,Thu,0.237288135593218,alighting,0,0
350,2856.52,#F7FAFF,366,7,253.2,Thu,0.203389830508474,alighting,0,0
375,2856.52,#F7FAFF,366,8,253.2,Thu,0.203389830508474,alighting,0,0
400,2856.52,#D1E1EE,366,9,232.5,Thu,2.54237288135593,alighting,3,2
425,2856.52,#E9F6FF,366,10,251,Thu,0.451977401129941,alighting,0,0
450,2856.52,#EDF6FF,366,11,251.4,Thu,0.406779661016948,alighting,0,0
475,2856.52,#CBDBE8,366,12,226.5,Thu,3.22033898305084,alighting,3,3
500,2856.52,#AFC8DC,366,13,211.5,Thu,4.91525423728814,alighting,5,4
525,2856.52,#E8EBF0,366,14,238.2,Thu,1.89830508474576,alighting,2,1
550,2856.52,#EDF4FE,366,15,250.3,Thu,0.531073446327685,alighting,1,0
575,2856.52,#F7FAFF,366,16,253.2,Thu,0.203389830508474,alighting,0,0
600,2856.52,#F4FCFF,366,17,253.3,Thu,0.192090395480221,alighting,0,0
625,2856.52,#F7FCFF,366,18,253.6,Thu,0.158192090395474,alighting,0,0
650,2856.52,#F7FAFF,366,19,253.2,Thu,0.203389830508474,alighting,0,0
675,2856.52,#F7FAFF,366,20,253.2,Thu,0.203389830508474,alighting,0,0
700,2856.52,#F7FAFF,366,21,253.2,Thu,0.203389830508474,alighting,0,0
725,2856.52,#F7FAFF,366,22,253.2,Thu,0.203389830508474,alighting,0,0
200,2859.368,#F2F9FF,367,1,252.5,Thu,0.282485875706211,alighting,0,0
225,2859.368,#E3F3FF,367,2,249.8,Thu,0.587570621468924,alighting,1,0
250,2859.368,#EFF2F9,367,3,246.6,Thu,0.949152542372879,alighting,1,0
275,2859.368,#C0D1E3,367,4,219.9,Thu,3.96610169491526,alighting,4,3
300,2859.368,#C7D8EA,367,5,226.9,Thu,3.17514124293785,alighting,3,3
325,2859.368,#E3ECF5,367,6,241.4,Thu,1.53672316384181,alighting,2,1
350,2859.368,#F7FAFF,367,7,253.2,Thu,0.203389830508474,alighting,0,0
375,2859.368,#F7FAFF,367,8,253.2,Thu,0.203389830508474,alighting,0,0
400,2859.368,#D5E5F2,367,9,236.5,Thu,2.09039548022599,alighting,2,2
425,2859.368,#B9CFE4,367,10,219.5,Thu,4.01129943502825,alighting,4,4
450,2859.368,#F1F8FF,367,11,252.2,Thu,0.316384180790958,alighting,0,0
475,2859.368,#EDF7FF,367,12,251.6,Thu,0.384180790960446,alighting,0,0
500,2859.368,#D4E9FA,367,13,242.8,Thu,1.37853107344633,alighting,1,1
525,2859.368,#F4F9FF,367,14,252.7,Thu,0.259887005649716,alighting,0,0
550,2859.368,#E4EBF5,367,15,241.3,Thu,1.54802259887005,alighting,2,1
575,2859.368,#F7FAFF,367,16,253.2,Thu,0.203389830508474,alighting,0,0
600,2859.368,#DFE7F2,367,17,237.9,Thu,1.93220338983051,alighting,2,1
625,2859.368,#EEF5FD,367,18,249.9,Thu,0.576271186440678,alighting,1,0
650,2859.368,#F7FAFF,367,19,253.2,Thu,0.203389830508474,alighting,0,0
675,2859.368,#F7FAFF,367,20,253.2,Thu,0.203389830508474,alighting,0,0
700,2859.368,#F7FAFF,367,21,253.2,Thu,0.203389830508474,alighting,0,0
725,2859.368,#F7FAFF,367,22,253.2,Thu,0.203389830508474,alighting,0,0
200,2862.216,#EAF1FB,368,1,247.3,Thu,0.870056497175138,alighting,1,0
225,2862.216,#E2EFF8,368,2,244,Thu,1.24293785310734,alighting,1,1
250,2862.216,#F7FAFF,368,3,253.2,Thu,0.203389830508474,alighting,0,0
275,2862.216,#DFEDF8,368,4,243.3,Thu,1.32203389830508,alighting,1,1
300,2862.216,#D7E8F8,368,5,241.5,Thu,1.52542372881356,alighting,2,1
325,2862.216,#F7FBFF,368,6,253.4,Thu,0.180790960451976,alighting,0,0
350,2862.216,#F7FAFF,368,7,253.2,Thu,0.203389830508474,alighting,0,0
375,2862.216,#F7FAFF,368,8,253.2,Thu,0.203389830508474,alighting,0,0
400,2862.216,#E0F0FD,368,9,247.5,Thu,0.847457627118644,alighting,1,0
425,2862.216,#DEF1FF,368,10,248.9,Thu,0.689265536723163,alighting,1,0
450,2862.216,#E9EDF6,368,11,242.9,Thu,1.36723163841808,alighting,1,1
475,2862.216,#F9FCFF,368,12,253.8,Thu,0.135593220338979,alighting,0,0
500,2862.216,#E1EEF6,368,13,242.3,Thu,1.43502824858757,alighting,1,1
525,2862.216,#EAF1F9,368,14,245.9,Thu,1.02824858757062,alighting,1,1
550,2862.216,#EDF4FE,368,15,250.3,Thu,0.531073446327685,alighting,1,0
575,2862.216,#F7FAFF,368,16,253.2,Thu,0.203389830508474,alighting,0,0
600,2862.216,#E9F3FC,368,17,248.3,Thu,0.757062146892654,alighting,1,0
625,2862.216,#EEF7FF,368,18,251.7,Thu,0.372881355932204,alighting,0,0
650,2862.216,#F7FAFF,368,19,253.2,Thu,0.203389830508474,alighting,0,0
675,2862.216,#F7FAFF,368,20,253.2,Thu,0.203389830508474,alighting,0,0
700,2862.216,#F7FAFF,368,21,253.2,Thu,0.203389830508474,alighting,0,0
725,2862.216,#F7FAFF,368,22,253.2,Thu,0.203389830508474,alighting,0,0
200,2865.064,#ECF5FF,369,1,251.1,Thu,0.440677966101692,alighting,0,0
225,2865.064,#EDF6FF,369,2,251.4,Thu,0.406779661016948,alighting,0,0
250,2865.064,#F8FBFF,369,3,253.5,Thu,0.169491525423727,alighting,0,0
275,2865.064,#E2EEFA,369,4,245.2,Thu,1.10734463276836,alighting,1,1
300,2865.064,#E1EEF7,369,5,243,Thu,1.35593220338983,alighting,1,1
325,2865.064,#F9FAFF,369,6,253.4,Thu,0.180790960451976,alighting,0,0
350,2865.064,#F7FAFF,369,7,253.2,Thu,0.203389830508474,alighting,0,0
375,2865.064,#F7FAFF,369,8,253.2,Thu,0.203389830508474,alighting,0,0
400,2865.064,#BDD7E4,369,9,221.5,Thu,3.78531073446327,alighting,4,3
425,2865.064,#BDD4E2,369,10,219.5,Thu,4.01129943502825,alighting,4,4
450,2865.064,#F4FBFF,369,11,253.1,Thu,0.21468926553672,alighting,0,0
475,2865.064,#D3E1EC,369,12,231.3,Thu,2.67796610169491,alighting,3,2
500,2865.064,#E6F0FA,369,13,246,Thu,1.01694915254237,alighting,1,1
525,2865.064,#EFF4F8,369,14,246.3,Thu,0.983050847457623,alighting,1,0
550,2865.064,#F0F3FC,369,15,249,Thu,0.677966101694917,alighting,1,0
575,2865.064,#F7FAFF,369,16,253.2,Thu,0.203389830508474,alighting,0,0
600,2865.064,#E4F2FD,369,17,248.3,Thu,0.75706214689265,alighting,1,0
625,2865.064,#E5EEF7,369,18,243.4,Thu,1.31073446327684,alighting,1,1
650,2865.064,#F7FAFF,369,19,253.2,Thu,0.203389830508474,alighting,0,0
675,2865.064,#F7FAFF,369,20,253.2,Thu,0.203389830508474,alighting,0,0
700,2865.064,#F7FAFF,369,21,253.2,Thu,0.203389830508474,alighting,0,0
725,2865.064,#F7FAFF,369,22,253.2,Thu,0.203389830508474,alighting,0,0
200,2867.912,#CED8E4,370,1,223.4,Thu,3.57062146892655,alighting,4,3
225,2867.912,#E0EAF4,370,2,240,Thu,1.69491525423729,alighting,2,1
250,2867.912,#F9FCFF,370,3,253.8,Thu,0.135593220338979,alighting,0,0
275,2867.912,#D5E1ED,370,4,232.2,Thu,2.57627118644068,alighting,3,2
300,2867.912,#EDF7FF,370,5,251.6,Thu,0.384180790960446,alighting,0,0
325,2867.912,#F9FAFE,370,6,252.7,Thu,0.259887005649716,alighting,0,0
350,2867.912,#F7FAFF,370,7,253.2,Thu,0.203389830508474,alighting,0,0
375,2867.912,#F7FAFF,370,8,253.2,Thu,0.203389830508474,alighting,0,0
400,2867.912,#D6E7F7,370,9,240.5,Thu,1.63841807909604,alighting,2,1
425,2867.912,#C4E3F5,370,10,236.5,Thu,2.09039548022599,alighting,2,2
450,2867.912,#D7E1EB,370,11,231,Thu,2.71186440677966,alighting,3,2
475,2867.912,#DDEBF8,370,12,242.7,Thu,1.38983050847457,alighting,1,1
500,2867.912,#E8F5FE,370,13,250,Thu,0.564971751412429,alighting,1,0
525,2867.912,#D8EAF8,370,14,242,Thu,1.46892655367231,alighting,1,1
550,2867.912,#E5F6FF,370,15,250.6,Thu,0.497175141242934,alighting,0,0
575,2867.912,#F7FAFF,370,16,253.2,Thu,0.203389830508474,alighting,0,0
600,2867.912,#D0E2F0,370,17,234,Thu,2.3728813559322,alighting,2,2
625,2867.912,#EEF8FF,370,18,251.9,Thu,0.350282485875702,alighting,0,0
650,2867.912,#F7FAFF,370,19,253.2,Thu,0.203389830508474,alighting,0,0
675,2867.912,#F7FAFF,370,20,253.2,Thu,0.203389830508474,alighting,0,0
700,2867.912,#F7FAFF,370,21,253.2,Thu,0.203389830508474,alighting,0,0
725,2867.912,#F7FAFF,370,22,253.2,Thu,0.203389830508474,alighting,0,0
200,2870.76,#F4FCFF,371,1,253.3,Thu,0.192090395480221,alighting,0,0
225,2870.76,#E7F5FF,371,2,250.6,Thu,0.497175141242938,alighting,0,0
250,2870.76,#F0F3F8,371,3,246.2,Thu,0.994350282485875,alighting,1,0
275,2870.76,#F2FCFF,371,4,253.1,Thu,0.21468926553672,alighting,0,0
300,2870.76,#EBF5FE,371,5,250.3,Thu,0.531073446327685,alighting,1,0
325,2870.76,#F9FAFE,371,6,252.7,Thu,0.259887005649716,alighting,0,0
350,2870.76,#F7FAFF,371,7,253.2,Thu,0.203389830508474,alighting,0,0
375,2870.76,#F9F9FF,371,8,253.2,Thu,0.203389830508474,alighting,0,0
400,2870.76,#D0E2F8,371,9,239.6,Thu,1.74011299435028,alighting,2,1
425,2870.76,#ABCEE4,371,10,217.9,Thu,4.19209039548023,alighting,4,4
450,2870.76,#E0EEFB,371,11,245.7,Thu,1.05084745762712,alighting,1,1
475,2870.76,#D4E2EF,371,12,233.7,Thu,2.40677966101695,alighting,2,2
500,2870.76,#D4E1F1,371,13,234.9,Thu,2.27118644067797,alighting,2,2
525,2870.76,#B9D2E6,371,14,221.5,Thu,3.78531073446327,alighting,4,3
550,2870.76,#B3C8DD,371,15,212.6,Thu,4.7909604519774,alighting,5,4
575,2870.76,#F7FAFF,371,16,253.2,Thu,0.203389830508474,alighting,0,0
600,2870.76,#D0E3F4,371,17,237,Thu,2.03389830508474,alighting,2,2
625,2870.76,#E0EEF9,371,18,244.3,Thu,1.2090395480226,alighting,1,1
650,2870.76,#F7FAFF,371,19,253.2,Thu,0.203389830508474,alighting,0,0
675,2870.76,#F7FAFF,371,20,253.2,Thu,0.203389830508474,alighting,0,0
700,2870.76,#F7FAFF,371,21,253.2,Thu,0.203389830508474,alighting,0,0
725,2870.76,#F7FAFF,371,22,253.2,Thu,0.203389830508474,alighting,0,0
200,2873.608,#E6F0FA,372,1,246,Thu,1.01694915254237,alighting,1,1
225,2873.608,#CDD9E5,372,2,224.2,Thu,3.48022598870056,alighting,3,3
250,2873.608,#F9FCFF,372,3,253.8,Thu,0.135593220338979,alighting,0,0
275,2873.608,#E1EAF3,372,4,239.4,Thu,1.76271186440678,alighting,2,1
300,2873.608,#DCE6EF,372,5,235.3,Thu,2.22598870056497,alighting,2,2
325,2873.608,#F9FAFE,372,6,252.7,Thu,0.259887005649716,alighting,0,0
350,2873.608,#F9FCFF,372,7,253.8,Thu,0.135593220338979,alighting,0,0
375,2873.608,#F9FAFF,372,8,253.4,Thu,0.180790960451976,alighting,0,0
400,2873.608,#7FBECD,372,9,194.2,Thu,6.87005649717514,alighting,7,6
425,2873.608,#BBD7EC,372,10,226.9,Thu,3.17514124293785,alighting,3,3
450,2873.608,#DAE6F2,372,11,237.2,Thu,2.01129943502825,alighting,2,2
475,2873.608,#D4E2EF,372,12,233.7,Thu,2.40677966101695,alighting,2,2
500,2873.608,#C9DEEF,372,13,231.8,Thu,2.62146892655367,alighting,3,2
525,2873.608,#E9F6FE,372,14,250.3,Thu,0.531073446327685,alighting,1,0
550,2873.608,#F6FDFF,372,15,253.7,Thu,0.146892655367232,alighting,0,0
575,2873.608,#F5F8FD,372,16,251.2,Thu,0.429378531073446,alighting,0,0
600,2873.608,#CFE1EF,372,17,233,Thu,2.48587570621469,alighting,2,2
625,2873.608,#DAE7F0,372,18,236,Thu,2.14689265536723,alighting,2,2
650,2873.608,#F7FAFF,372,19,253.2,Thu,0.203389830508474,alighting,0,0
675,2873.608,#F7FAFF,372,20,253.2,Thu,0.203389830508474,alighting,0,0
700,2873.608,#F7FAFF,372,21,253.2,Thu,0.203389830508474,alighting,0,0
725,2873.608,#F7FAFF,372,22,253.2,Thu,0.203389830508474,alighting,0,0
200,2876.456,#DBE9F4,373,1,239.3,Thu,1.77401129943503,alighting,2,1
225,2876.456,#F6FFFF,373,2,254.1,Thu,0.101694915254235,alighting,0,0
250,2876.456,#F2F5FA,373,3,248.2,Thu,0.768361581920903,alighting,1,0
275,2876.456,#F1FAFF,373,4,252.6,Thu,0.271186440677965,alighting,0,0
300,2876.456,#E8F2FB,373,5,247.3,Thu,0.870056497175138,alighting,1,0
325,2876.456,#F9FAFE,373,6,252.7,Thu,0.259887005649716,alighting,0,0
350,2876.456,#F2F5FA,373,7,248.2,Thu,0.768361581920903,alighting,1,0
375,2876.456,#F7FAFF,373,8,253.2,Thu,0.203389830508474,alighting,0,0
400,2876.456,#EBFFFF,373,9,253,Thu,0.225988700564969,alighting,0,0
425,2876.456,#E4FAFF,373,10,251.3,Thu,0.418079096045194,alighting,0,0
450,2876.456,#EAF3FC,373,11,248.4,Thu,0.745762711864408,alighting,1,0
475,2876.456,#E9F7FF,373,12,251.2,Thu,0.429378531073446,alighting,0,0
500,2876.456,#C1DCEF,373,13,230.6,Thu,2.75706214689266,alighting,3,2
525,2876.456,#F8FCFF,373,14,253.7,Thu,0.146892655367232,alighting,0,0
550,2876.456,#E7F1FA,373,15,246.3,Thu,0.983050847457623,alighting,1,0
575,2876.456,#F9FCFF,373,16,253.8,Thu,0.135593220338979,alighting,0,0
600,2876.456,#DFEDF8,373,17,243.3,Thu,1.32203389830508,alighting,1,1
625,2876.456,#EAF3FA,373,18,247,Thu,0.903954802259886,alighting,1,0
650,2876.456,#F7FAFF,373,19,253.2,Thu,0.203389830508474,alighting,0,0
675,2876.456,#F7FAFF,373,20,253.2,Thu,0.203389830508474,alighting,0,0
700,2876.456,#F7FAFF,373,21,253.2,Thu,0.203389830508474,alighting,0,0
725,2876.456,#F7FAFF,373,22,253.2,Thu,0.203389830508474,alighting,0,0
200,2879.304,#DAEAF7,374,1,241.5,Thu,1.52542372881356,alighting,2,1
225,2879.304,#F9FCFF,374,2,253.8,Thu,0.135593220338979,alighting,0,0
250,2879.304,#F9FCFF,374,3,253.8,Thu,0.135593220338979,alighting,0,0
275,2879.304,#F0F7FF,374,4,251.9,Thu,0.350282485875702,alighting,0,0
300,2879.304,#EAF4FD,374,5,249.3,Thu,0.644067796610166,alighting,1,0
325,2879.304,#F9FAFE,374,6,252.7,Thu,0.259887005649716,alighting,0,0
350,2879.304,#F9FCFF,374,7,253.8,Thu,0.135593220338979,alighting,0,0
375,2879.304,#F6FBFF,374,8,253.3,Thu,0.192090395480221,alighting,0,0
400,2879.304,#F4FAFA,374,9,249.4,Thu,0.632768361581917,alighting,1,0
425,2879.304,#E2ECF5,374,10,241.3,Thu,1.54802259887005,alighting,2,1
450,2879.304,#F7FAFF,374,11,253.2,Thu,0.203389830508474,alighting,0,0
475,2879.304,#DBE9F6,374,12,240.7,Thu,1.61581920903955,alighting,2,1
500,2879.304,#AECEE3,374,13,217.5,Thu,4.23728813559322,alighting,4,4
525,2879.304,#F4F9FD,374,14,251.3,Thu,0.418079096045194,alighting,0,0
550,2879.304,#9AC1E0,374,15,210.8,Thu,4.99435028248588,alighting,5,4
575,2879.304,#F0F3F8,374,16,246.2,Thu,0.994350282485875,alighting,1,0
600,2879.304,#EBF5FE,374,17,250.3,Thu,0.531073446327685,alighting,1,0
625,2879.304,#F7FBFE,374,18,252.7,Thu,0.259887005649716,alighting,0,0
650,2879.304,#F7FAFF,374,19,253.2,Thu,0.203389830508474,alighting,0,0
675,2879.304,#F7FAFF,374,20,253.2,Thu,0.203389830508474,alighting,0,0
700,2879.304,#F7FAFF,374,21,253.2,Thu,0.203389830508474,alighting,0,0
725,2879.304,#F7FAFF,374,22,253.2,Thu,0.203389830508474,alighting,0,0
200,2882.152,#D7E9F5,375,1,239.6,Thu,1.74011299435028,alighting,2,1
225,2882.152,#F4FBFF,375,2,253.1,Thu,0.21468926553672,alighting,0,0
250,2882.152,#F5FAFF,375,3,253,Thu,0.225988700564969,alighting,0,0
275,2882.152,#DAE8F5,375,4,239.7,Thu,1.72881355932203,alighting,2,1
300,2882.152,#F6F9FE,375,5,252.2,Thu,0.316384180790958,alighting,0,0
325,2882.152,#F9FAFE,375,6,252.7,Thu,0.259887005649716,alighting,0,0
350,2882.152,#EEF2FB,375,7,247.9,Thu,0.802259887005651,alighting,1,0
375,2882.152,#F7FAFF,375,8,253.2,Thu,0.203389830508474,alighting,0,0
400,2882.152,#65A4CD,375,9,186.4,Thu,7.75141242937853,alighting,8,7
425,2882.152,#B7CFE7,375,10,221.4,Thu,3.79661016949153,alighting,4,3
450,2882.152,#EAF3FC,375,11,248.4,Thu,0.745762711864408,alighting,1,0
475,2882.152,#DBE8F8,375,12,241.9,Thu,1.48022598870056,alighting,1,1
500,2882.152,#E4ECF7,375,13,242.9,Thu,1.36723163841808,alighting,1,1
525,2882.152,#C5DBF0,375,14,231.5,Thu,2.65536723163842,alighting,3,2
550,2882.152,#F0F3F8,375,15,246.2,Thu,0.994350282485875,alighting,1,0
575,2882.152,#F8FBFF,375,16,253.5,Thu,0.169491525423727,alighting,0,0
600,2882.152,#D1E2F2,375,17,235.5,Thu,2.20338983050847,alighting,2,2
625,2882.152,#DBE8F1,375,18,237,Thu,2.03389830508474,alighting,2,2
650,2882.152,#F7FCFF,375,19,253.6,Thu,0.158192090395474,alighting,0,0
675,2882.152,#F8FBFF,375,20,253.5,Thu,0.169491525423727,alighting,0,0
700,2882.152,#E4EDF6,375,21,242.4,Thu,1.42372881355932,alighting,1,1
725,2882.152,#F7FAFF,375,22,253.2,Thu,0.203389830508474,alighting,0,0
200,2885,#E5EEF3,376,1,240.6,Thu,1.6271186440678,alighting,2,1
225,2885,#D2E3EB,376,2,230.9,Thu,2.72316384180791,alighting,3,2
250,2885,#EAF1F9,376,3,245.9,Thu,1.02824858757062,alighting,1,1
275,2885,#CCDCEB,376,4,228.9,Thu,2.94915254237288,alighting,3,2
300,2885,#D5E3F0,376,5,234.7,Thu,2.29378531073446,alighting,2,2
325,2885,#F9FAFE,376,6,252.7,Thu,0.259887005649716,alighting,0,0
350,2885,#F8FCFF,376,7,253.7,Thu,0.146892655367232,alighting,0,0
375,2885,#F6FBFF,376,8,253.3,Thu,0.192090395480221,alighting,0,0
400,2885,#D1EDFF,376,9,246.8,Thu,0.926553672316381,alighting,1,0
425,2885,#E8F2FE,376,10,249.4,Thu,0.63276836158192,alighting,1,0
450,2885,#EAF7FF,376,11,251.3,Thu,0.418079096045194,alighting,0,0
475,2885,#D2E8F3,376,12,237.5,Thu,1.9774011299435,alighting,2,1
500,2885,#F2F6FF,376,13,251.9,Thu,0.350282485875702,alighting,0,0
525,2885,#D9E7F4,376,14,238.7,Thu,1.84180790960452,alighting,2,1
550,2885,#EEF7FF,376,15,251.7,Thu,0.372881355932204,alighting,0,0
575,2885,#F8FBFF,376,16,253.5,Thu,0.169491525423727,alighting,0,0
600,2885,#DDEAFA,376,17,243.9,Thu,1.25423728813559,alighting,1,1
625,2885,#F2FBFF,376,18,252.9,Thu,0.237288135593218,alighting,0,0
650,2885,#F7FCFF,376,19,253.6,Thu,0.158192090395474,alighting,0,0
675,2885,#F8FBFF,376,20,253.5,Thu,0.169491525423727,alighting,0,0
700,2885,#F6FDFF,376,21,253.7,Thu,0.146892655367232,alighting,0,0
725,2885,#F7FAFF,376,22,253.2,Thu,0.203389830508474,alighting,0,0
200,2887.848,#F1FBFF,377,1,252.8,Thu,0.248587570621467,alighting,0,0
225,2887.848,#D5E8F7,377,2,240.6,Thu,1.6271186440678,alighting,2,1
250,2887.848,#F4FBFF,377,3,253.1,Thu,0.21468926553672,alighting,0,0
275,2887.848,#ECF5FC,377,4,249,Thu,0.677966101694917,alighting,1,0
300,2887.848,#EDF7FF,377,5,251.6,Thu,0.384180790960446,alighting,0,0
325,2887.848,#F9FAFE,377,6,252.7,Thu,0.259887005649716,alighting,0,0
350,2887.848,#F0F4FD,377,7,249.9,Thu,0.576271186440675,alighting,1,0
375,2887.848,#F6FBFF,377,8,253.3,Thu,0.192090395480221,alighting,0,0
400,2887.848,#D6E0EA,377,9,230,Thu,2.82485875706215,alighting,3,2
425,2887.848,#99C1E5,377,10,214.2,Thu,4.61016949152542,alighting,5,4
450,2887.848,#D8E2EC,377,11,232,Thu,2.59887005649717,alighting,3,2
475,2887.848,#98C1DD,377,12,208.5,Thu,5.25423728813559,alighting,5,5
500,2887.848,#F1F4FB,377,13,248.6,Thu,0.723163841807907,alighting,1,0
525,2887.848,#F6FBFF,377,14,253.3,Thu,0.192090395480221,alighting,0,0
550,2887.848,#E1EDFB,377,15,245.6,Thu,1.06214689265537,alighting,1,1
575,2887.848,#F0F3F8,377,16,246.2,Thu,0.994350282485875,alighting,1,0
600,2887.848,#D4E0EC,377,17,231.2,Thu,2.68926553672316,alighting,3,2
625,2887.848,#DDE8EE,377,18,235.1,Thu,2.24858757062147,alighting,2,2
650,2887.848,#EFF4F8,377,19,246.3,Thu,0.983050847457623,alighting,1,0
675,2887.848,#F0F3F8,377,20,246.2,Thu,0.994350282485875,alighting,1,0
